MESURE_TME,CNTER_NM,AGE_FLAG_NM,MESURE_PLACE_FLAG_NM,MESURE_AGE_CO,INPT_FLAG_NM,COAW_FLAG_NM,MESURE_DE,MVM_PRSCRPTN_CN,SEXDSTN_FLAG_CD
"1","달서","성인","일반","21","관리자","3등급","20250212","본운동:달리기,실내 자전거타기,줄넘기,수영 / 정리운동:하지 루틴 스트레칭1,하지 루틴 스트레칭2,상지 루틴 스트레칭,전신 루틴 스트레칭","M"
"1","달서","성인","일반","24","관리자","3등급","20250212","준비운동:가슴/어깨 앞쪽 스트레칭,허리 스트레칭,하지 루틴 스트레칭1 / 본운동:넙다리 뒤쪽 스트레칭,넙다리 앞쪽 스트레칭,넙다리 안쪽 스트레칭,달리기 / 정리운동:트레드밀에서 걷기","M"
"2","양평","성인","일반","59","관리자","참가","20250212","준비운동:누워서 배가로근 수축 I,엎드려서 다리 차올리기,윗몸올리기  / 본운동:짐볼 윗몸올리기,소파를 이용한 윗몸올리기,허리 스트레칭,배스트레칭,옆구리 스트레칭,엉덩이 스트레칭","F"
"3","서대문","성인","일반","19","관리자","1등급","20250212","준비운동:막대 잡고 팔 안쪽/바깥 돌림","M"
"5","서대문","성인","일반","64","관리자","2등급","20250212","준비운동:옆으로 누워서팔 앞으로 당기기","M"
"1","서대문","성인","일반","60","관리자","2등급","20250212","준비운동:막대 잡고 팔 안쪽/바깥 돌림","M"
"2","안산","어르신","일반","65","관리자","3등급","20250212","준비운동:엉덩이 스트레칭,대퇴사두근 스트레칭 / 본운동:고정식 자전거 타기,스텝박스,마주 앉아 대퇴이두근 스트레칭2,대퇴이두근 스트레칭2 / 정리운동:대퇴사두근 스트레칭,비복근 스트레칭,짐볼 앞으로 밀기,짐볼 양옆으로 굴리기","F"
"1","KSPO송파별관(어르신)","어르신","일반","76","관리자","3등급","20250212","준비운동:전신 루틴 스트레칭,의자잡고 후방으로 무릎 굽혀 들기 / 본운동:스텝박스 / 정리운동:하지 루틴 스트레칭1,하지 루틴 스트레칭2,상지 루틴 스트레칭","M"
"4","KSPO송파별관(어르신)","어르신","일반","71","관리자","참가","20250212","준비운동:몸통 비틀기,고관절 스트레칭,대퇴이두근 스트레칭,의자 잡고 전방으로 무릎 굽혀 들기,의자잡고 후방으로 무릎 굽혀 들기 / 본운동:고정식 자전거 타기,몸통 들어올리기,앞뒤로 선넘기 / 정리운동:대퇴이두근 스트레칭2,엉덩이 스트레칭,대퇴사두근 스트레칭,종아리 스트레칭","M"
"2","안산","성인","일반","26","관리자","3등급","20250212","준비운동:동적 스트레칭 루틴프로그램 / 본운동:윗몸 말아 올리기,윗몸올리기 ,짐볼 윗몸올리기,소파를 이용한 윗몸올리기 / 정리운동:정적 스트레칭  루틴프로그램,하지 루틴 스트레칭1,하지 루틴 스트레칭2,상지 루틴 스트레칭","F"
"1","성동","성인","일반","64","관리자","참가","20250212","준비운동:실내 자전거타기","M"
"1","서대문","성인","일반","24","관리자","참가","20250212","준비운동:한발 앞으로 내밀고 앉았다 일어서기","F"
"1","제주","성인","일반","19","관리자","3등급","20250212","준비운동:유산소 운동 전 동적 루틴 스트레칭,좌식생활자를 위한 동적 루틴 스트레칭 ,자가근막이완술 루틴 스트레칭 / 본운동:윗몸 말아 올리기,윗몸올리기 ,매달려서 다리 들기,누워서 다리 들어올리기 / 정리운동:하지 루틴 스트레칭1,하지 루틴 스트레칭2,상지 루틴 스트레칭,전신 루틴 스트레칭","F"
"1","진천","성인","일반","46","관리자","3등급","20250212","준비운동:전신 루틴 스트레칭,옆으로 누워서팔 앞으로 당기기 / 본운동:누워서 배가로근 수축 II,엎드려 버티기,옆으로 누워 버티기,누워서 다리 좌우로 움직이기,달리기,계단 올라갔다 내려오기,계단 뛰어 오르기 / 정리운동:하지 루틴 스트레칭2,상지 루틴 스트레칭","F"
"1","사상","성인","일반","24","관리자","참가","20250212","본운동:걷기,달리기,트레드밀에서 걷기,수영,누워서 배가로근 수축 II","M"
"1","서대문","성인","일반","28","관리자","2등급","20250212","준비운동:수건 이용하여 장딴지 늘리기","F"
"6","부천","어르신","일반","76","관리자","1등급","20250212","준비운동:고정식 자전거 타기,스텝박스,물속에서 걷기 / 본운동:바벨 잡고 들어올리기,앉아서 다리 펴기,엎드려서 다리 굽히기  / 정리운동:대퇴이두근 스트레칭,내전근 스트레칭,엉덩이 스트레칭,대퇴사두근 스트레칭","F"
"5","부천","성인","일반","20","관리자","3등급","20250212","준비운동:달리기,트레드밀에서 걷기,줄넘기,계단 올라갔다 내려오기 / 본운동:턱걸이,바벨 끌어당기기,매달려서 다리 들기 / 정리운동:하지 루틴 스트레칭1,상지 루틴 스트레칭,전신 루틴 스트레칭","M"
"4","부천","어르신","일반","71","관리자","3등급","20250212","준비운동:고정식 자전거 타기,스텝박스,스텝박스 오르내리기  / 본운동:바벨 잡고 들어올리기,앉아서 다리 펴기,엎드려서 다리 굽히기 ,앉아서 다리 밀기  / 정리운동:대퇴이두근 스트레칭2,엉덩이 스트레칭,대퇴사두근 스트레칭","F"
"1","서대문","성인","일반","22","관리자","참가","20250212","준비운동:누워서 막대 잡고 팔 회전하기","F"
"2","동작","성인","일반","59","관리자","2등급","20250212","준비운동:전신 루틴 스트레칭 / 본운동:엎드려 버티기,앉았다 일어서기,윗몸 말아 올리기,윗몸올리기 ,달리기 / 정리운동:하지 루틴 스트레칭2,전신 루틴 스트레칭","M"
"5","KSPO송파","성인","일반","30","관리자","참가","20250212","준비운동:테이블 이용하여 팔 들어 올리기","M"
"2","서구(대전)","성인","일반","19","관리자","3등급","20250212","준비운동:걷기,달리기,실내 자전거타기 / 본운동:턱걸이,바벨 끌어당기기,매달려서 다리 들기,버피운동,점프 팔굽혀펴기,달리기,트레드밀에서 걷기,수영 / 정리운동:하지 루틴 스트레칭2,전신 루틴 스트레칭","M"
"2","화성","성인","일반","19","관리자","참가","20250212","준비운동:목 스트레칭,등/어깨 뒤쪽 스트레칭,가슴/어깨 앞쪽 스트레칭,아래 팔 스트레칭 / 본운동:걷기,달리기,실내 자전거타기,줄넘기 / 정리운동:허리 스트레칭,배스트레칭,넙다리 뒤쪽 스트레칭,넙다리 안쪽 스트레칭","M"
"1","수원","청소년","일반","18","관리자","참가","20250212","준비운동:의자에 앉아 몸통비틀기,몸통 스트레칭","M"
"1","KSPO송파","성인","일반","59","관리자","참가","20250212","준비운동:테이블 이용하여 팔 들어 올리기","F"
"1","오산","어르신","일반","65","관리자","참가","20250212","준비운동:엉덩이 스트레칭,대퇴사두근 스트레칭,의자 잡고 전방으로 무릎 굽혀 들기 / 본운동:고정식 자전거 타기,스텝박스,마주 앉아 대퇴이두근 스트레칭2,대퇴이두근 스트레칭2 / 정리운동:대퇴사두근 스트레칭,비복근 스트레칭,짐볼 앞으로 밀기,짐볼 양옆으로 굴리기","F"
"1","서대문","성인","일반","60","관리자","참가","20250212","준비운동:유산소 운동 전 동적 루틴 스트레칭 / 본운동:윗몸 말아 올리기,앉았다 일어서기,엎드려 버티기 / 정리운동:하지 루틴 스트레칭1,전신 루틴 스트레칭","F"
"7","서대문","성인","일반","23","관리자","참가","20250212","준비운동:하지 루틴 스트레칭1 / 본운동:누워서 엉덩이 들어올리기,원판던지기 / 정리운동:넙다리 뒤쪽 스트레칭,넙다리 안쪽 스트레칭,좌식생활자를 위한 동적 루틴 스트레칭","F"
"3","성동","성인","일반","27","관리자","참가","20250212","준비운동:전신 루틴 스트레칭 / 본운동:팔굽혀펴기,계단 올라갔다 내려오기,턱걸이,달리기 / 정리운동:하지 루틴 스트레칭2,전신 루틴 스트레칭","M"
"1","경산","성인","일반","19","관리자","참가","20250212","본운동:윗몸 말아 올리기,윗몸올리기 ,짐볼 윗몸올리기,소파를 이용한 윗몸올리기","M"
"3","서대문","성인","일반","22","관리자","3등급","20250212","준비운동:유산소 운동 전 동적 루틴 스트레칭 / 본운동:실내 자전거타기,줄넘기 / 정리운동:하지 루틴 스트레칭1,하지 루틴 스트레칭2,상지 루틴 스트레칭,전신 루틴 스트레칭","M"
"1","수원","성인","일반","19","관리자","참가","20250212","준비운동:달리기,실외 자전거타기,실내 자전거타기 / 본운동:바벨 끌어당기기,서서 바벨 위로 밀기,윗몸올리기 ,소파를 이용한 윗몸올리기,허리 스트레칭,배스트레칭 / 정리운동:넙다리 뒤쪽 스트레칭,넙다리 앞쪽 스트레칭,넙다리 안쪽 스트레칭,하지 루틴 스트레칭1","M"
"5","경산","성인","일반","20","관리자","3등급","20250212","준비운동:유산소 운동 전 동적 루틴 스트레칭 / 본운동:손목 펴기/굽히기,턱걸이,달리기,계단 뛰어 오르기 / 정리운동:하지 루틴 스트레칭2","M"
"3","수원","성인","일반","21","관리자","3등급","20250212","준비운동:막대 잡고 팔 안쪽/바깥 돌림,누워서 막대 잡고 팔 들어올리기","F"
"4","청주","어르신","일반","67","관리자","1등급","20250212","준비운동:어깨 스트레칭,등 대고 대퇴이두근 스트레칭,고관절 스트레칭,내전근 스트레칭 / 본운동:앉아서 다리 펴기,덤벨 잡고 뒤꿈치 들기,물통으로 양팔 들어올리기,짐볼에서 윗몸 일으키기 / 정리운동:고정식 자전거 타기,스텝박스 오르내리기 ,아쿠아로빅,수영","F"
"5","북구(광주)","성인","일반","26","관리자","참가","20250212","준비운동:유산소 운동 전 동적 루틴 스트레칭 / 본운동:윗몸 말아 올리기,앉았다 일어서기,엎드려 버티기,달리기 / 정리운동:하지 루틴 스트레칭1,전신 루틴 스트레칭","M"
"1","KSPO송파별관(어르신)","어르신","일반","66","관리자","3등급","20250212","본운동:한발 앞으로 내밀고 앉았다 일어서기,매달려서 다리 들기,바벨 끌어당기기","M"
"1","서구(대전)","성인","일반","27","관리자","참가","20250212","준비운동:달리기,실외 자전거타기 / 본운동:누워서 배가로근 수축 I,턱걸이,바벨 끌어당기기,매달려서 다리 들기,버피운동,점프 팔굽혀펴기 / 정리운동:하지 루틴 스트레칭1,상지 루틴 스트레칭,전신 루틴 스트레칭","M"
"1","KSPO아산","성인","일반","19","관리자","2등급","20250212","준비운동:하지 루틴 스트레칭1,상지 루틴 스트레칭 / 본운동:달리기,줄넘기 / 정리운동:전신 루틴 스트레칭","M"
"15","청주","어르신","일반","67","관리자","3등급","20250212","준비운동:어깨 스트레칭,등 대고 대퇴이두근 스트레칭,고관절 스트레칭,척추 스트레칭 / 본운동:덤벨 잡고 앉았다 일어서기,덤벨 잡고 뒤꿈치 들기,앉아서 어깨 위로 밀기,앉아서 밴드 잡고 몸통 돌리기 / 정리운동:고정식 자전거 타기,스텝박스 오르내리기 ,아쿠아로빅,수영","F"
"2","스포원(금정)","어르신","일반","66","관리자","2등급","20250212","준비운동:대퇴사두근 스트레칭,종아리 스트레칭,내전근 스트레칭 / 본운동:의자 잡고 후방으로 한발 뻗어 들기,의자잡고 후방으로 무릎 굽혀 들기,의자 잡고 전방으로 무릎 굽혀 들기,앉아서 다리 펴기,엎드려서 다리 굽히기 ,앉아서 다리 밀기  / 정리운동:종아리 스트레칭,내전근 스트레칭,대퇴사두근 스트레칭,발가락 폄근 스트레칭","M"
"1","연제","어르신","일반","69","관리자","3등급","20250212","준비운동:어깨 스트레칭,고관절 스트레칭,대퇴사두근 스트레칭 / 본운동:짐볼 이용해 앉았다 일어서기,공 잡고 들어올리기,짐볼 들고 양옆으로 돌리기 / 정리운동:고정식 트레드밀에서 걷기,고정식 자전거 타기,스텝박스,물속에서 걷기","F"
"1","의정부","성인","일반","42","관리자","참가","20250212","준비운동:유산소 운동 전 동적 루틴 스트레칭 / 본운동:앉았다 일어서기,누워서 덤벨 들어올리기,윗몸올리기 ,달리기 / 정리운동:전신 루틴 스트레칭","M"
"2","스포원(금정)","성인","일반","24","관리자","참가","20250212","본운동:소파를 이용한 윗몸올리기,엎드려 버티기,옆으로 누워 버티기,누워서 엉덩이 들어올리기","F"
"2","의정부","성인","일반","64","관리자","참가","20250212","준비운동:유산소 운동 전 동적 루틴 스트레칭 / 본운동:윗몸올리기 ,엎드려 버티기,달리기,계단 올라갔다 내려오기 / 정리운동:넙다리 뒤쪽 스트레칭,하지 루틴 스트레칭1,전신 루틴 스트레칭","M"
"5","청주","성인","일반","53","관리자","2등급","20250212","준비운동:등/어깨 뒤쪽 스트레칭,가슴/어깨 앞쪽 스트레칭,허리 스트레칭,하지 루틴 스트레칭2 / 본운동:앉았다 일어서기,덤벨 옆으로 들어올리기,엎드려서 다리 차올리기,누워서 팔 다리 동시에 들어올리기 / 정리운동:달리기,실내 자전거타기,계단 올라갔다 내려오기,수영","F"
"2","스포원(금정)","성인","일반","23","관리자","2등급","20250212","본운동:달리기,실내 자전거타기","F"
"1","의정부","성인","일반","48","관리자","참가","20250212","준비운동:트레드밀에서 걷기 / 본운동:엎드려서 균형잡기 / 정리운동:실내 자전거타기","F"
"3","중구(서울)","성인","일반","63","관리자","3등급","20250212","준비운동:목 스트레칭,등/어깨 뒤쪽 스트레칭,가슴/어깨 앞쪽 스트레칭 / 본운동:트레드밀에서 걷기,줄넘기,계단 올라갔다 내려오기,계단 뛰어 오르기 / 정리운동:허리 스트레칭,배스트레칭,엉덩이 스트레칭","M"
"1","중구(서울)","성인","일반","20","관리자","참가","20250212","본운동:턱걸이,앉았다 일어서기,엎드려 버티기,팔굽혀펴기,가슴/어깨 앞쪽 스트레칭,아래 팔 스트레칭,하지 루틴 스트레칭2,전신 루틴 스트레칭,팔벌려뛰기,버피운동","F"
"1","창원","청소년","일반","18","관리자","2등급","20250212","준비운동:나비자세,왜가리 자세,다리자세,몸통 스트레칭 / 본운동:전완대고 버티기,팔다리 교차 버티기,앉았다 일어서기,앉아서 당겨 내리기 / 정리운동:옆구리 스트레칭,척추 들어올리기,엎드려 상체 들어올리기,무릎 당겨올리기","M"
